49193.98137,50633.27782,,29903.67317,41867.5204,,,,,,,,52721.83235,46703.86289,,44374.07217,43470.33052
58648.87912,59034.01004,,37047.424,50844.5729,,,,,,,,61014.00993,54816.33979,,52042.59227,51005.24792
69492.72514,68639.0209,,45661.53975,61278.18085,,,,,,,,70423.44239,64345.84498,,60965.52675,59777.55936
82180.3905,79773.90198,,56374.61466,73749.6479,,,,,,,,81497.92569,75753.2631,,71340.77468,70312.57142
96542.71263,92711.1765,,69125.55477,88467.5734,,,,,,,,94212.29979,89546.10501,,83372.5236,82758.49133
112713.6415,108353.9411,,84334.61384,105688.5148,,,,,,,,109051.5325,106260.5524,,97139.16068,97789.83339
131642.0701,126859.2025,,102952.0064,126140.0571,,,,,,,,126249.6222,126560.7247,,113632.8889,116217.7907
153467.4005,149694.1102,,124849.1116,150090.8566,,,,,,,,146145.9437,151275.5517,,132568.5099,138581.5829
178823.5304,176946.1713,,150902.7929,178520.108,,,,,,,,170081.182,181982.6408,,154876.9554,166063.3111
208402.6515,210865.459,,180978.919,212246.9713,,,,,,,,197941.9966,220040.7693,,181388.7501,199946.389
244438.1056,250854.4808,,218723.3092,252886.2311,,,,,,,,231437.7932,267285.9242,,215028.7144,241272.5565
283378.686,301099.062,,262201.9881,300476.0347,,,,,,,,272471.6132,326203.641,,255499.173,291081.3612
338818.0485,361810.5663,,316408.4185,359227.4289,,,,,,,,323406.2809,399611.1508,,304596.0179,351620.8874
410194.9823,436985.4218,,380016.7718,424461.1283,,,,,,,,389163.8082,490391.3293,,369269.995,423720.3605
483346.249,532029.0781,,461838.2604,503146.3785,,,,,,,,469008.876,598261.9079,,449619.928,508617.5924
589460.8826,630892.5287,,557599.7982,592161.7816,,,,,,,,574029.5211,731702.3687,,551687.009,605197.0013
